,nt,nx,ny,nz,n_sub,n_cores,core_hours
0,4923.0,407.0,541.0,120.0,77592,160.0,7.866666666666666
1,4923.0,407.0,541.0,120.0,77592,160.0,7.333333333333333
2,4923.0,407.0,541.0,120.0,77592,160.0,7.733333333333333
3,4923.0,407.0,541.0,120.0,77592,160.0,7.466666666666667
4,4923.0,407.0,541.0,120.0,77592,160.0,7.2444444444444445
5,4923.0,407.0,541.0,120.0,77592,160.0,7.555555555555555
6,4923.0,407.0,541.0,120.0,77592,160.0,7.555555555555555
7,4923.0,407.0,541.0,120.0,77592,160.0,7.288888888888889
8,4923.0,407.0,541.0,120.0,77592,160.0,7.866666666666666
9,4923.0,407.0,541.0,120.0,77592,160.0,7.866666666666666
10,4923.0,407.0,541.0,120.0,77592,160.0,7.511111111111111
11,4923.0,407.0,541.0,120.0,77592,160.0,7.333333333333333
12,4923.0,407.0,541.0,120.0,77592,160.0,7.822222222222222
13,4923.0,407.0,541.0,120.0,77592,160.0,7.333333333333333
14,4923.0,407.0,541.0,120.0,77592,160.0,7.155555555555556
15,4923.0,407.0,541.0,120.0,77592,160.0,7.6
16,4923.0,407.0,541.0,120.0,77592,160.0,7.688888888888889
17,4923.0,407.0,541.0,120.0,77592,160.0,7.333333333333333
18,4923.0,407.0,541.0,120.0,77592,160.0,7.733333333333333
19,4923.0,407.0,541.0,120.0,77592,160.0,7.511111111111111
20,4923.0,407.0,541.0,120.0,77592,160.0,7.644444444444445
21,4923.0,407.0,541.0,120.0,77592,160.0,7.688888888888889
22,4923.0,407.0,541.0,120.0,77592,160.0,7.4222222222222225
23,4923.0,407.0,541.0,120.0,77592,160.0,7.733333333333333
24,4923.0,407.0,541.0,120.0,77592,160.0,7.777777777777778
25,4923.0,407.0,541.0,120.0,77592,160.0,7.155555555555556
26,4923.0,407.0,541.0,120.0,77592,160.0,7.333333333333333
27,4923.0,407.0,541.0,120.0,77592,160.0,7.777777777777778
28,5125.0,671.0,701.0,120.0,71552,160.0,14.666666666666666
29,5125.0,671.0,701.0,120.0,71552,160.0,13.244444444444444
30,5125.0,671.0,701.0,120.0,71552,160.0,14.088888888888889
31,5125.0,671.0,701.0,120.0,71552,160.0,14.311111111111112
32,5125.0,671.0,701.0,120.0,71552,160.0,13.733333333333333
33,5125.0,671.0,701.0,120.0,71552,160.0,13.911111111111111
34,5125.0,671.0,701.0,120.0,71552,160.0,14.444444444444445
35,5125.0,671.0,701.0,120.0,71552,160.0,16.4
36,5125.0,671.0,701.0,120.0,71552,160.0,13.155555555555555
37,5125.0,671.0,701.0,120.0,71552,160.0,14.0
38,5125.0,671.0,701.0,120.0,71552,160.0,14.4
39,5125.0,671.0,701.0,120.0,71552,160.0,13.822222222222223
40,5125.0,671.0,701.0,120.0,71552,160.0,12.88888888888889
41,5125.0,671.0,701.0,120.0,71552,160.0,13.955555555555556
42,5125.0,671.0,701.0,120.0,71552,160.0,13.777777777777779
43,5125.0,671.0,701.0,120.0,71552,160.0,13.11111111111111
44,5125.0,671.0,701.0,120.0,71552,160.0,13.688888888888888
45,5125.0,671.0,701.0,120.0,71552,160.0,13.911111111111111
46,5125.0,671.0,701.0,120.0,71552,160.0,13.466666666666667
47,5125.0,671.0,701.0,120.0,71552,160.0,14.133333333333333
48,5125.0,671.0,701.0,120.0,71552,160.0,13.733333333333333
49,5125.0,671.0,701.0,120.0,71552,160.0,12.88888888888889
50,5125.0,671.0,701.0,120.0,71552,160.0,13.866666666666667
51,5125.0,671.0,701.0,120.0,71552,160.0,14.533333333333333
52,5125.0,671.0,701.0,120.0,71552,160.0,14.844444444444445
53,5125.0,671.0,701.0,120.0,71552,160.0,13.511111111111111
54,5125.0,671.0,701.0,120.0,71552,160.0,15.066666666666666
55,4453.0,372.0,631.0,105.0,44226,160.0,6.444444444444445
56,4453.0,372.0,631.0,105.0,44226,160.0,6.622222222222222
57,4453.0,372.0,631.0,105.0,44226,160.0,6.044444444444444
58,4453.0,372.0,631.0,105.0,44226,160.0,6.5777777777777775
59,4453.0,372.0,631.0,105.0,44226,160.0,6.8
60,4453.0,372.0,631.0,105.0,44226,160.0,6.666666666666667
61,4453.0,372.0,631.0,105.0,44226,160.0,6.711111111111111
62,4453.0,372.0,631.0,105.0,44226,160.0,6.622222222222222
63,4453.0,372.0,631.0,105.0,44226,160.0,6.622222222222222
64,4453.0,372.0,631.0,105.0,44226,160.0,6.488888888888889
65,4453.0,372.0,631.0,105.0,44226,160.0,6.488888888888889
66,4453.0,372.0,631.0,105.0,44226,160.0,6.666666666666667
67,4453.0,372.0,631.0,105.0,44226,160.0,6.133333333333334
68,4453.0,372.0,631.0,105.0,44226,160.0,6.533333333333333
69,4453.0,372.0,631.0,105.0,44226,160.0,7.688888888888889
70,4453.0,372.0,631.0,105.0,44226,160.0,6.088888888888889
71,4453.0,372.0,631.0,105.0,44226,160.0,7.066666666666666
72,4453.0,372.0,631.0,105.0,44226,160.0,6.711111111111111
73,4453.0,372.0,631.0,105.0,44226,160.0,6.622222222222222
74,4453.0,372.0,631.0,105.0,44226,160.0,6.266666666666667
75,4453.0,372.0,631.0,105.0,44226,160.0,7.022222222222222
76,4453.0,372.0,631.0,105.0,44226,160.0,6.622222222222222
77,4453.0,372.0,631.0,105.0,44226,160.0,6.533333333333333
78,4787.0,659.0,635.0,115.0,70050,160.0,12.666666666666666
79,4787.0,659.0,635.0,115.0,70050,160.0,11.555555555555555
80,4787.0,659.0,635.0,115.0,70050,160.0,12.577777777777778
81,4787.0,659.0,635.0,115.0,70050,160.0,11.911111111111111
82,4787.0,659.0,635.0,115.0,70050,160.0,11.955555555555556
83,4787.0,659.0,635.0,115.0,70050,160.0,11.822222222222223
84,4787.0,659.0,635.0,115.0,70050,160.0,12.222222222222221
85,4787.0,659.0,635.0,115.0,70050,160.0,11.733333333333333
86,4787.0,659.0,635.0,115.0,70050,160.0,11.733333333333333
87,4787.0,659.0,635.0,115.0,70050,160.0,11.866666666666667
88,4787.0,659.0,635.0,115.0,70050,160.0,11.2
89,4787.0,659.0,635.0,115.0,70050,160.0,11.333333333333334
90,4787.0,659.0,635.0,115.0,70050,160.0,11.466666666666667
91,4787.0,659.0,635.0,115.0,70050,160.0,11.6
92,4787.0,659.0,635.0,115.0,70050,160.0,11.822222222222223
93,4787.0,659.0,635.0,115.0,70050,160.0,11.6
94,4787.0,659.0,635.0,115.0,70050,160.0,12.355555555555556
95,4787.0,659.0,635.0,115.0,70050,160.0,10.977777777777778
96,4787.0,659.0,635.0,115.0,70050,160.0,12.0
97,4787.0,659.0,635.0,115.0,70050,160.0,11.644444444444444
98,4787.0,659.0,635.0,115.0,70050,160.0,11.6
99,4787.0,659.0,635.0,115.0,70050,160.0,11.555555555555555
100,4787.0,659.0,635.0,115.0,70050,160.0,12.311111111111112
101,4787.0,659.0,635.0,115.0,70050,160.0,11.244444444444444
102,4787.0,659.0,635.0,115.0,70050,160.0,11.333333333333334
103,4787.0,659.0,635.0,115.0,70050,160.0,11.777777777777779
104,4787.0,659.0,635.0,115.0,70050,160.0,11.911111111111111
105,3875.0,367.0,504.0,118.0,45384,160.0,4.977777777777778
106,3875.0,367.0,504.0,118.0,45384,160.0,4.977777777777778
107,3875.0,367.0,504.0,118.0,45384,160.0,4.933333333333334
108,3875.0,367.0,504.0,118.0,45384,160.0,5.2444444444444445
109,3875.0,367.0,504.0,118.0,45384,160.0,5.466666666666667
110,3875.0,367.0,504.0,118.0,45384,160.0,5.022222222222222
111,3875.0,367.0,504.0,118.0,45384,160.0,5.288888888888889
112,3875.0,367.0,504.0,118.0,45384,160.0,5.2
113,3875.0,367.0,504.0,118.0,45384,160.0,5.333333333333333
114,3875.0,367.0,504.0,118.0,45384,160.0,4.844444444444444
115,3875.0,367.0,504.0,118.0,45384,160.0,5.155555555555556
116,3875.0,367.0,504.0,118.0,45384,160.0,5.2
117,3875.0,367.0,504.0,118.0,45384,160.0,5.288888888888889
118,3875.0,367.0,504.0,118.0,45384,160.0,5.2444444444444445
119,3875.0,367.0,504.0,118.0,45384,160.0,5.066666666666666
120,3875.0,367.0,504.0,118.0,45384,160.0,5.2
121,3875.0,367.0,504.0,118.0,45384,160.0,5.066666666666666
122,3875.0,367.0,504.0,118.0,45384,160.0,5.288888888888889
123,3875.0,367.0,504.0,118.0,45384,160.0,5.022222222222222
124,3875.0,367.0,504.0,118.0,45384,160.0,5.111111111111111
125,3875.0,367.0,504.0,118.0,45384,160.0,5.155555555555556
126,3875.0,367.0,504.0,118.0,45384,160.0,5.333333333333333
127,3875.0,367.0,504.0,118.0,45384,160.0,5.066666666666666
128,3423.0,339.0,411.0,110.0,34254,160.0,3.8222222222222224
129,3423.0,339.0,411.0,110.0,34254,160.0,3.6444444444444444
130,3423.0,339.0,411.0,110.0,34254,160.0,3.688888888888889
131,3423.0,339.0,411.0,110.0,34254,160.0,3.8222222222222224
132,3423.0,339.0,411.0,110.0,34254,160.0,3.7333333333333334
133,3423.0,339.0,411.0,110.0,34254,160.0,3.8222222222222224
134,3423.0,339.0,411.0,110.0,34254,160.0,3.8222222222222224
135,3423.0,339.0,411.0,110.0,34254,160.0,3.9555555555555557
136,3423.0,339.0,411.0,110.0,34254,160.0,4.0
137,3423.0,339.0,411.0,110.0,34254,160.0,3.911111111111111
138,3423.0,339.0,411.0,110.0,34254,160.0,3.7777777777777777
139,3423.0,339.0,411.0,110.0,34254,160.0,4.133333333333334
140,3423.0,339.0,411.0,110.0,34254,160.0,4.044444444444444
141,3423.0,339.0,411.0,110.0,34254,160.0,3.9555555555555557
142,3423.0,339.0,411.0,110.0,34254,160.0,4.088888888888889
143,3423.0,339.0,411.0,110.0,34254,160.0,3.7777777777777777
144,3423.0,339.0,411.0,110.0,34254,160.0,3.8666666666666667
145,3423.0,339.0,411.0,110.0,34254,160.0,3.688888888888889
146,3423.0,339.0,411.0,110.0,34254,160.0,3.9555555555555557
147,3423.0,339.0,411.0,110.0,34254,160.0,3.8666666666666667
148,3423.0,339.0,411.0,110.0,34254,160.0,4.0
149,7848.0,695.0,1128.0,128.0,166347,160.0,29.955555555555556
150,7848.0,695.0,1128.0,128.0,166347,160.0,28.488888888888887
151,7848.0,695.0,1128.0,128.0,166347,160.0,28.711111111111112
152,7848.0,695.0,1128.0,128.0,166347,160.0,28.88888888888889
153,7848.0,695.0,1128.0,128.0,166347,160.0,29.644444444444446
154,7848.0,695.0,1128.0,128.0,166347,160.0,28.044444444444444
155,7848.0,695.0,1128.0,128.0,166347,160.0,27.866666666666667
156,7848.0,695.0,1128.0,128.0,166347,160.0,28.22222222222222
157,7848.0,695.0,1128.0,128.0,166347,160.0,28.8
158,7848.0,695.0,1128.0,128.0,166347,160.0,27.68888888888889
159,7848.0,695.0,1128.0,128.0,166347,160.0,28.044444444444444
160,7848.0,695.0,1128.0,128.0,166347,160.0,30.133333333333333
161,7848.0,695.0,1128.0,128.0,166347,160.0,28.933333333333334
162,7848.0,695.0,1128.0,128.0,166347,160.0,27.91111111111111
163,7848.0,695.0,1128.0,128.0,166347,160.0,28.22222222222222
164,7848.0,695.0,1128.0,128.0,166347,160.0,28.355555555555554
165,7848.0,695.0,1128.0,128.0,166347,160.0,28.044444444444444
166,7848.0,695.0,1128.0,128.0,166347,160.0,29.377777777777776
167,7848.0,695.0,1128.0,128.0,166347,160.0,27.866666666666667
168,7848.0,695.0,1128.0,128.0,166347,160.0,28.711111111111112
169,7848.0,695.0,1128.0,128.0,166347,160.0,27.91111111111111
170,7848.0,695.0,1128.0,128.0,166347,160.0,28.266666666666666
171,7848.0,695.0,1128.0,128.0,166347,160.0,29.066666666666666
172,7848.0,695.0,1128.0,128.0,166347,160.0,27.733333333333334
173,7848.0,695.0,1128.0,128.0,166347,160.0,28.355555555555554
174,7848.0,695.0,1128.0,128.0,166347,160.0,28.444444444444443
175,7848.0,695.0,1128.0,128.0,166347,160.0,28.8
176,7848.0,695.0,1128.0,128.0,166347,160.0,28.4
177,7848.0,695.0,1128.0,128.0,166347,160.0,27.822222222222223
178,7848.0,695.0,1128.0,128.0,166347,160.0,28.488888888888887
179,7848.0,695.0,1128.0,128.0,166347,160.0,28.31111111111111
180,7848.0,695.0,1128.0,128.0,166347,160.0,27.644444444444446
181,7848.0,695.0,1128.0,128.0,166347,160.0,28.755555555555556
182,7848.0,695.0,1128.0,128.0,166347,160.0,27.77777777777778
183,7848.0,695.0,1128.0,128.0,166347,160.0,27.91111111111111
184,4645.0,386.0,645.0,108.0,51940,160.0,7.511111111111111
185,4645.0,386.0,645.0,108.0,51940,160.0,7.377777777777778
186,4645.0,386.0,645.0,108.0,51940,160.0,7.377777777777778
187,4645.0,386.0,645.0,108.0,51940,160.0,6.977777777777778
188,4645.0,386.0,645.0,108.0,51940,160.0,7.111111111111111
189,4645.0,386.0,645.0,108.0,51940,160.0,7.155555555555556
190,4645.0,386.0,645.0,108.0,51940,160.0,7.333333333333333
191,4645.0,386.0,645.0,108.0,51940,160.0,7.688888888888889
192,4645.0,386.0,645.0,108.0,51940,160.0,7.022222222222222
193,4645.0,386.0,645.0,108.0,51940,160.0,7.111111111111111
194,4645.0,386.0,645.0,108.0,51940,160.0,7.155555555555556
195,4645.0,386.0,645.0,108.0,51940,160.0,7.022222222222222
196,4645.0,386.0,645.0,108.0,51940,160.0,7.111111111111111
197,4645.0,386.0,645.0,108.0,51940,160.0,7.955555555555556
198,4645.0,386.0,645.0,108.0,51940,160.0,7.955555555555556
199,4645.0,386.0,645.0,108.0,51940,160.0,7.288888888888889
200,4645.0,386.0,645.0,108.0,51940,160.0,8.266666666666667
201,4645.0,386.0,645.0,108.0,51940,160.0,7.155555555555556
202,4645.0,386.0,645.0,108.0,51940,160.0,7.4222222222222225
203,4645.0,386.0,645.0,108.0,51940,160.0,6.844444444444444
204,4645.0,386.0,645.0,108.0,51940,160.0,6.933333333333334
205,4645.0,386.0,645.0,108.0,51940,160.0,6.844444444444444
206,4645.0,386.0,645.0,108.0,51940,160.0,7.288888888888889
207,4645.0,386.0,645.0,108.0,51940,160.0,7.288888888888889
208,4645.0,386.0,645.0,108.0,51940,160.0,9.244444444444444
209,3267.0,260.0,408.0,112.0,27180,160.0,2.577777777777778
210,3267.0,260.0,408.0,112.0,27180,160.0,2.7555555555555555
211,3267.0,260.0,408.0,112.0,27180,160.0,2.577777777777778
212,3267.0,260.0,408.0,112.0,27180,160.0,2.533333333333333
213,3267.0,260.0,408.0,112.0,27180,160.0,2.7111111111111112
214,3267.0,260.0,408.0,112.0,27180,160.0,2.6666666666666665
215,3267.0,260.0,408.0,112.0,27180,160.0,2.6666666666666665
216,3267.0,260.0,408.0,112.0,27180,160.0,2.577777777777778
217,3267.0,260.0,408.0,112.0,27180,160.0,2.6222222222222222
218,3267.0,260.0,408.0,112.0,27180,160.0,2.6222222222222222
219,3267.0,260.0,408.0,112.0,27180,160.0,2.488888888888889
220,3267.0,260.0,408.0,112.0,27180,160.0,2.7111111111111112
221,3267.0,260.0,408.0,112.0,27180,160.0,2.577777777777778
222,3267.0,260.0,408.0,112.0,27180,160.0,2.6222222222222222
223,3267.0,260.0,408.0,112.0,27180,160.0,2.577777777777778
224,3267.0,260.0,408.0,112.0,27180,160.0,2.6666666666666665
225,3267.0,260.0,408.0,112.0,27180,160.0,2.533333333333333
226,3267.0,260.0,408.0,112.0,27180,160.0,2.6222222222222222
227,3267.0,260.0,408.0,112.0,27180,160.0,2.6666666666666665
228,6290.0,730.0,908.0,125.0,106080,160.0,19.244444444444444
229,6290.0,730.0,908.0,125.0,106080,160.0,19.644444444444446
230,6290.0,730.0,908.0,125.0,106080,160.0,19.822222222222223
231,6290.0,730.0,908.0,125.0,106080,160.0,19.377777777777776
232,6290.0,730.0,908.0,125.0,106080,160.0,20.355555555555554
233,6290.0,730.0,908.0,125.0,106080,160.0,19.333333333333332
234,6290.0,730.0,908.0,125.0,106080,160.0,19.288888888888888
235,6290.0,730.0,908.0,125.0,106080,160.0,18.933333333333334
236,6290.0,730.0,908.0,125.0,106080,160.0,18.933333333333334
237,6290.0,730.0,908.0,125.0,106080,160.0,19.11111111111111
238,6290.0,730.0,908.0,125.0,106080,160.0,18.933333333333334
239,6290.0,730.0,908.0,125.0,106080,160.0,18.8
240,6290.0,730.0,908.0,125.0,106080,160.0,19.955555555555556
241,6290.0,730.0,908.0,125.0,106080,160.0,20.044444444444444
242,6290.0,730.0,908.0,125.0,106080,160.0,19.555555555555557
243,6290.0,730.0,908.0,125.0,106080,160.0,20.08888888888889
244,6290.0,730.0,908.0,125.0,106080,160.0,19.288888888888888
245,6290.0,730.0,908.0,125.0,106080,160.0,19.733333333333334
246,6290.0,730.0,908.0,125.0,106080,160.0,19.11111111111111
247,6290.0,730.0,908.0,125.0,106080,160.0,19.022222222222222
248,6290.0,730.0,908.0,125.0,106080,160.0,19.555555555555557
249,6290.0,730.0,908.0,125.0,106080,160.0,19.822222222222223
250,6290.0,730.0,908.0,125.0,106080,160.0,18.88888888888889
251,6290.0,730.0,908.0,125.0,106080,160.0,18.844444444444445
252,6290.0,730.0,908.0,125.0,106080,160.0,19.333333333333332
253,6290.0,730.0,908.0,125.0,106080,160.0,19.377777777777776
254,6290.0,730.0,908.0,125.0,106080,160.0,20.0
255,6290.0,730.0,908.0,125.0,106080,160.0,18.933333333333334
256,6290.0,730.0,908.0,125.0,106080,160.0,19.022222222222222
257,6290.0,730.0,908.0,125.0,106080,160.0,19.866666666666667
258,6290.0,730.0,908.0,125.0,106080,160.0,19.244444444444444
259,5572.0,472.0,777.0,118.0,78080,160.0,12.355555555555556
260,5572.0,472.0,777.0,118.0,78080,160.0,12.044444444444444
261,5572.0,472.0,777.0,118.0,78080,160.0,13.777777777777779
262,5572.0,472.0,777.0,118.0,78080,160.0,13.333333333333334
263,5572.0,472.0,777.0,118.0,78080,160.0,13.866666666666667
264,5572.0,472.0,777.0,118.0,78080,160.0,15.644444444444444
265,5572.0,472.0,777.0,118.0,78080,160.0,12.266666666666667
266,5572.0,472.0,777.0,118.0,78080,160.0,12.71111111111111
267,5572.0,472.0,777.0,118.0,78080,160.0,14.844444444444445
268,5572.0,472.0,777.0,118.0,78080,160.0,11.822222222222223
269,5572.0,472.0,777.0,118.0,78080,160.0,12.755555555555556
270,5572.0,472.0,777.0,118.0,78080,160.0,15.6
271,5572.0,472.0,777.0,118.0,78080,160.0,12.533333333333333
272,5572.0,472.0,777.0,118.0,78080,160.0,14.355555555555556
273,5572.0,472.0,777.0,118.0,78080,160.0,15.377777777777778
274,5572.0,472.0,777.0,118.0,78080,160.0,12.8
275,5572.0,472.0,777.0,118.0,78080,160.0,14.311111111111112
276,5572.0,472.0,777.0,118.0,78080,160.0,12.0
277,5572.0,472.0,777.0,118.0,78080,160.0,12.533333333333333
278,5572.0,472.0,777.0,118.0,78080,160.0,14.177777777777777
279,5572.0,472.0,777.0,118.0,78080,160.0,14.177777777777777
280,5572.0,472.0,777.0,118.0,78080,160.0,13.11111111111111
281,5572.0,472.0,777.0,118.0,78080,160.0,12.71111111111111
282,5572.0,472.0,777.0,118.0,78080,160.0,13.28888888888889
283,5572.0,472.0,777.0,118.0,78080,160.0,12.0
284,5572.0,472.0,777.0,118.0,78080,160.0,13.022222222222222
285,5572.0,472.0,777.0,118.0,78080,160.0,12.577777777777778
286,5572.0,472.0,777.0,118.0,78080,160.0,13.066666666666666
287,2249.0,268.0,218.0,92.0,12272,160.0,1.1555555555555554
288,2249.0,268.0,218.0,92.0,12272,160.0,1.288888888888889
289,2249.0,268.0,218.0,92.0,12272,160.0,1.6444444444444444
290,2249.0,268.0,218.0,92.0,12272,160.0,1.9111111111111112
291,2249.0,268.0,218.0,92.0,12272,160.0,1.288888888888889
292,2249.0,268.0,218.0,92.0,12272,160.0,2.0
293,2249.0,268.0,218.0,92.0,12272,160.0,1.3333333333333333
294,2249.0,268.0,218.0,92.0,12272,160.0,1.0222222222222221
295,2249.0,268.0,218.0,92.0,12272,160.0,2.0
296,2249.0,268.0,218.0,92.0,12272,160.0,1.4666666666666666
297,2249.0,268.0,218.0,92.0,12272,160.0,1.4222222222222223
298,2249.0,268.0,218.0,92.0,12272,160.0,1.1111111111111112
299,2848.0,231.0,358.0,108.0,23912,160.0,1.8222222222222222
300,2848.0,231.0,358.0,108.0,23912,160.0,1.9111111111111112
301,2848.0,231.0,358.0,108.0,23912,160.0,1.9111111111111112
302,2848.0,231.0,358.0,108.0,23912,160.0,1.7777777777777777
303,2848.0,231.0,358.0,108.0,23912,160.0,1.7333333333333334
304,2848.0,231.0,358.0,108.0,23912,160.0,1.6888888888888889
305,2848.0,231.0,358.0,108.0,23912,160.0,1.8666666666666667
306,2848.0,231.0,358.0,108.0,23912,160.0,1.8666666666666667
307,2848.0,231.0,358.0,108.0,23912,160.0,1.9111111111111112
308,2848.0,231.0,358.0,108.0,23912,160.0,1.7333333333333334
309,2848.0,231.0,358.0,108.0,23912,160.0,1.6888888888888889
310,2848.0,231.0,358.0,108.0,23912,160.0,1.8666666666666667
311,2848.0,231.0,358.0,108.0,23912,160.0,1.7777777777777777
312,2848.0,231.0,358.0,108.0,23912,160.0,1.9111111111111112
313,2848.0,231.0,358.0,108.0,23912,160.0,1.8222222222222222
314,2848.0,231.0,358.0,108.0,23912,160.0,1.7777777777777777
315,2848.0,231.0,358.0,108.0,23912,160.0,1.8222222222222222
316,2848.0,231.0,358.0,108.0,23912,160.0,1.9555555555555555
317,6651.0,723.0,995.0,125.0,183675,160.0,23.022222222222222
318,6651.0,723.0,995.0,125.0,183675,160.0,23.022222222222222
319,6651.0,723.0,995.0,125.0,183675,160.0,23.377777777777776
320,6651.0,723.0,995.0,125.0,183675,160.0,22.711111111111112
321,6651.0,723.0,995.0,125.0,183675,160.0,24.177777777777777
322,6651.0,723.0,995.0,125.0,183675,160.0,23.066666666666666
323,6651.0,723.0,995.0,125.0,183675,160.0,23.333333333333332
324,6651.0,723.0,995.0,125.0,183675,160.0,23.11111111111111
325,6651.0,723.0,995.0,125.0,183675,160.0,24.133333333333333
326,6651.0,723.0,995.0,125.0,183675,160.0,24.177777777777777
327,6651.0,723.0,995.0,125.0,183675,160.0,23.066666666666666
328,6651.0,723.0,995.0,125.0,183675,160.0,22.88888888888889
329,6651.0,723.0,995.0,125.0,183675,160.0,23.11111111111111
330,6651.0,723.0,995.0,125.0,183675,160.0,23.42222222222222
331,6651.0,723.0,995.0,125.0,183675,160.0,23.11111111111111
332,6651.0,723.0,995.0,125.0,183675,160.0,22.755555555555556
333,6651.0,723.0,995.0,125.0,183675,160.0,22.755555555555556
334,6651.0,723.0,995.0,125.0,183675,160.0,23.68888888888889
335,6651.0,723.0,995.0,125.0,183675,160.0,23.333333333333332
336,6651.0,723.0,995.0,125.0,183675,160.0,23.6
337,6651.0,723.0,995.0,125.0,183675,160.0,23.244444444444444
338,6651.0,723.0,995.0,125.0,183675,160.0,22.533333333333335
339,6651.0,723.0,995.0,125.0,183675,160.0,25.022222222222222
340,6651.0,723.0,995.0,125.0,183675,160.0,23.866666666666667
341,6651.0,723.0,995.0,125.0,183675,160.0,24.08888888888889
342,6651.0,723.0,995.0,125.0,183675,160.0,23.733333333333334
343,6651.0,723.0,995.0,125.0,183675,160.0,23.155555555555555
344,6651.0,723.0,995.0,125.0,183675,160.0,23.555555555555557
345,6651.0,723.0,995.0,125.0,183675,160.0,23.77777777777778
346,6651.0,723.0,995.0,125.0,183675,160.0,22.933333333333334
347,6651.0,723.0,995.0,125.0,183675,160.0,24.266666666666666
348,6651.0,723.0,995.0,125.0,183675,160.0,22.933333333333334
349,6651.0,723.0,995.0,125.0,183675,160.0,22.977777777777778
350,6651.0,723.0,995.0,125.0,183675,160.0,22.8
351,6651.0,723.0,995.0,125.0,183675,160.0,22.88888888888889
352,6651.0,723.0,995.0,125.0,183675,160.0,23.68888888888889
353,3411.0,452.0,443.0,112.0,28992,160.0,4.533333333333333
354,3411.0,452.0,443.0,112.0,28992,160.0,4.044444444444444
355,3411.0,452.0,443.0,112.0,28992,160.0,4.533333333333333
356,3411.0,452.0,443.0,112.0,28992,160.0,4.444444444444445
357,3411.0,452.0,443.0,112.0,28992,160.0,4.088888888888889
358,3411.0,452.0,443.0,112.0,28992,160.0,4.355555555555555
359,3411.0,452.0,443.0,112.0,28992,160.0,4.266666666666667
360,3411.0,452.0,443.0,112.0,28992,160.0,4.711111111111111
361,3411.0,452.0,443.0,112.0,28992,160.0,4.311111111111111
362,3411.0,452.0,443.0,112.0,28992,160.0,4.311111111111111
363,3411.0,452.0,443.0,112.0,28992,160.0,4.355555555555555
364,3411.0,452.0,443.0,112.0,28992,160.0,4.222222222222222
365,3411.0,452.0,443.0,112.0,28992,160.0,4.711111111111111
366,3411.0,452.0,443.0,112.0,28992,160.0,4.844444444444444
367,3411.0,452.0,443.0,112.0,28992,160.0,4.133333333333334
368,3411.0,452.0,443.0,112.0,28992,160.0,4.488888888888889
369,3411.0,452.0,443.0,112.0,28992,160.0,4.266666666666667
370,3411.0,452.0,443.0,112.0,28992,160.0,4.044444444444444
371,3411.0,452.0,443.0,112.0,28992,160.0,4.4
372,3411.0,452.0,443.0,112.0,28992,160.0,4.311111111111111
373,2030.0,228.0,231.0,90.0,9292,160.0,1.0666666666666667
374,2030.0,228.0,231.0,90.0,9292,160.0,1.1111111111111112
375,2030.0,228.0,231.0,90.0,9292,160.0,1.1111111111111112
376,2030.0,228.0,231.0,90.0,9292,160.0,1.1555555555555554
377,2030.0,228.0,231.0,90.0,9292,160.0,1.1111111111111112
378,2030.0,228.0,231.0,90.0,9292,160.0,1.0222222222222221
379,2030.0,228.0,231.0,90.0,9292,160.0,1.0222222222222221
380,2030.0,228.0,231.0,90.0,9292,160.0,1.0222222222222221
381,2030.0,228.0,231.0,90.0,9292,160.0,0.9777777777777777
382,2030.0,228.0,231.0,90.0,9292,160.0,0.9333333333333333
383,3913.0,549.0,510.0,110.0,38678,160.0,7.111111111111111
384,3913.0,549.0,510.0,110.0,38678,160.0,6.533333333333333
385,3913.0,549.0,510.0,110.0,38678,160.0,6.488888888888889
386,3913.0,549.0,510.0,110.0,38678,160.0,6.0
387,3913.0,549.0,510.0,110.0,38678,160.0,6.933333333333334
388,3913.0,549.0,510.0,110.0,38678,160.0,6.222222222222222
389,3913.0,549.0,510.0,110.0,38678,160.0,6.622222222222222
390,3913.0,549.0,510.0,110.0,38678,160.0,6.133333333333334
391,3913.0,549.0,510.0,110.0,38678,160.0,7.155555555555556
392,3913.0,549.0,510.0,110.0,38678,160.0,6.7555555555555555
393,3913.0,549.0,510.0,110.0,38678,160.0,7.022222222222222
394,3913.0,549.0,510.0,110.0,38678,160.0,6.488888888888889
395,3913.0,549.0,510.0,110.0,38678,160.0,6.133333333333334
396,3913.0,549.0,510.0,110.0,38678,160.0,6.311111111111111
397,3913.0,549.0,510.0,110.0,38678,160.0,6.7555555555555555
398,3913.0,549.0,510.0,110.0,38678,160.0,6.355555555555555
399,3913.0,549.0,510.0,110.0,38678,160.0,6.533333333333333
400,3913.0,549.0,510.0,110.0,38678,160.0,6.177777777777778
401,3913.0,549.0,510.0,110.0,38678,160.0,6.488888888888889
402,3913.0,549.0,510.0,110.0,38678,160.0,7.2444444444444445
403,3913.0,549.0,510.0,110.0,38678,160.0,6.444444444444445
404,3913.0,549.0,510.0,110.0,38678,160.0,6.133333333333334
405,2622.0,314.0,219.0,98.0,18616,160.0,1.7777777777777777
406,2622.0,314.0,219.0,98.0,18616,160.0,1.6
407,2622.0,314.0,219.0,98.0,18616,160.0,1.6
408,2622.0,314.0,219.0,98.0,18616,160.0,1.6
409,2622.0,314.0,219.0,98.0,18616,160.0,1.6
410,2622.0,314.0,219.0,98.0,18616,160.0,1.511111111111111
